stop_name,zone_id,stop_id,stop_desc,stop_lat,stop_lon
Marenahalli,21567,21567,Marenahalli (Towards Tavarakere),12.97376,77.3631
Marenahalli,21568,21568,Marenahalli (Towards Magadi),12.97365,77.36327
Marenahalli,28827,28827,Marenahalli (Towards Saraswathi Nagara),12.96983,77.53228
Marenahalli,33845,33845,Marenahalli (Towards Vijayanagara),12.96993,77.53215
Marenahalli,35074,35074,Marenahalli (Towards Jayanagara Bus Sation),12.91552,77.58575
Marenahalli,35080,35080,Marenahalli (Towards JP Nagara 1st Phase),12.9149,77.58588
Marenahalli,35157,35157,Marenahalli (Towards Chokkanahalli),13.1196,77.67869
Marenahalli,35318,35318,Marenahalli (Towards Bagaluru),13.11958,77.67866
Marenahalli Bande,28828,28828,Marenahalli Bande (Towards Marenahalli Bande),13.11026,77.68077
Marenahalli Gate,28831,28831,Marenahalli Gate (Towards Marenahalli),13.13318,77.67031
Marenahalli Gate,33846,33846,Marenahalli Gate (Towards Bagaluru),13.13322,77.67019
Marenahalli Petrol Bunk(Ragigudda Metro Station),21005,21005,Marenahalli Petrol Bunk(Ragigudda Metro Station) (Towards Banashankari bus station),12.91688,77.58858
Marenahalli Petrol Bunk(Ragigudda Metro Station),21006,21006,Marenahalli Petrol Bunk(Ragigudda Metro Station) (Towards Central Silk Board),12.9172,77.58948
Marigowdanapalya,28834,28834,Marigowdanapalya (Towards Mahadevapura),13.04172,77.31507
Marigowdanapalya,33847,33847,Marigowdanapalya (Towards Motaganahalli),13.04168,77.31512
Marikuppe Cross,28838,28838,Marikuppe Cross (Towards Thirumalapura),13.02517,77.29393
Marikuppe Cross,33849,33849,Marikuppe Cross (Towards Marikuppe),13.02522,77.29389
Marison Factory,22263,22263,Marison Factory (Towards Jalahalli Cross),13.05049,77.49285
Marison Factory,28839,28839,Marison Factory (Towards Nelamangala),13.0502,77.49252
Mariyannanapalya,28842,28842,Mariyannanapalya (Towards Dasarahalli Hebbal),13.04928,77.61186
Mariyannanapalya,33850,33850,Mariyannanapalya (Towards Veerannapalya),13.04932,77.61187
Mariyappanapalya,21007,21007,Mariyappanapalya (Towards Navarang),12.99858,77.55574
Mariyappanapalya,21008,21008,Mariyappanapalya (Towards Malleshwaram),12.99862,77.55652
Mariyappanapalya,22264,22264,Mariyappanapalya (Towards Kenchanapura Cross),12.94522,77.49553
Mariyappanapalya,22265,22265,Mariyappanapalya (Towards PVP School),12.94526,77.49539
Marnami Doddy,28848,28848,Marnami Doddy (Towards Kodiyala),12.78711,77.45917
Marnami Doddy,33852,33852,Marnami Doddy (Towards Karenahalli),12.78714,77.45908
Marsuru,28850,28850,Marsuru (Towards Marasur Gate),12.76198,77.71376
Marsuru,33853,33853,Marsuru (Towards Hale Ooru),12.76198,77.71383
Marsuru Gate,35249,35249,Marsuru Gate (Towards Ramakrishnapura Gate),12.7698,77.70142
Marsuru Madivala,28852,28852,Marsuru Madivala (Towards Bandapura),12.77345,77.72861
Maruru,33854,33854,Maruru (Towards Magadi),13.06699,77.16149
Maruru Handpost,33855,33855,Maruru Handpost (Towards Magadi),13.05698,77.1595
Maruthi Badavane,35110,35110,Maruthi Badavane (Towards Bilavaradahalli),12.83994,77.58055
Maruthi Badavane,35229,35229,Maruthi Badavane (Towards Koli Form Gate),12.84005,77.58062
Maruthi Badavane Dasarahalli,26605,26605,Maruthi Badavane Dasarahalli (Towards Military Dairy Farm),13.05543,77.60782
Maruthi Badavane Dasarahalli,28857,28857,Maruthi Badavane Dasarahalli (Towards Dasarahalli),13.05549,77.60773
Maruthi Badavane Nelamangala,28859,28859,Maruthi Badavane Nelamangala (Towards Nelamangala),13.1015,77.40109
Maruthi Circle,21009,21009,Maruthi Circle (Towards Hanumanthanagara Ward Office),12.94348,77.55851
Maruthi Farma,39449,39449,Maruthi Farma (Towards Dombarahalli),13.05254,77.45986
Maruthi Farma,39450,39450,Maruthi Farma (Towards Siddanahosahalli),13.05242,77.4598
Maruthi Mandira,21010,21010,Maruthi Mandira (Towards Attiguppe),12.96784,77.53629
Maruthi Mandira,21011,21011,Maruthi Mandira (Towards Vijayanagara),12.96783,77.53611
Maruthi Markandeyanagara,33857,33857,Maruthi Markandeyanagara (Towards Maruthi Markandeya Nagara),13.00109,77.50847
Maruthi Nagara,21569,21569,Maruthi Nagara (Towards Mudalapalya),12.96178,77.5217
Maruthi Nagara,22266,22266,Maruthi Nagara (Towards Kogilu),13.10445,77.60632
Maruthi Nagara,22267,22267,Maruthi Nagara (Towards Kogilu Cross),13.10438,77.60633
Maruthi Nagara,22268,22268,Maruthi Nagara (Towards Nagarabhavi Circle),12.96176,77.52189
Maruthi Nagara,33858,33858,Maruthi Nagara (Towards Bommasandra),12.79194,77.65788
Maruthi Nagara,33859,33859,Maruthi Nagara (Towards Jigani),12.7914,77.65766
Maruthi Nagara,33860,33860,Maruthi Nagara (Towards Kodigehalli),13.05887,77.58107
Maruthi Nagara,33861,33861,Maruthi Nagara (Towards Kodigehalli Gate),13.05875,77.58292
Maruthi Nagara,33862,33862,Maruthi Nagara (Towards Nagarahole Nagara),12.98975,77.49394
Maruthi Nagara,33863,33863,Maruthi Nagara (Towards Herohalli Cross),12.98967,77.49398
Maruthi Nagara,33864,33864,Maruthi Nagara (Towards Kenchanapura Cross),12.93983,77.47944
Maruthi Nagara,33865,33865,Maruthi Nagara (Towards Kengeri Club),12.93992,77.47956
Maruthi School,22269,22269,Maruthi School (Towards Banasawadi),13.0098,77.64406
Maruthi School,22270,22270,Maruthi School (Towards ITC Factory),13.00955,77.64413
Maruthi School,22271,22271,Maruthi School (Towards Indian Oil),13.00957,77.64327
Maruthi School,28877,28877,Maruthi School (Towards KR Market),12.88121,77.5758
Maruthi School,33869,33869,Maruthi School (Towards Kalyana Nagara),13.00948,77.64318
Maruthi School,33870,33870,Maruthi School (Towards Kothanuru),12.88128,77.57587
Maruthi Sevanagara,22272,22272,Maruthi Sevanagara (Towards Banasawadi),13.00266,77.63461
Maruthi Sevanagara,22273,22273,Maruthi Sevanagara (Towards Coles Park),13.00234,77.63427
Maruthi Temple Kamalanagara,28879,28879,Maruthi Temple Kamalanagara (Towards Shankar Mutt),12.99497,77.53545
Maruthi Temple Kamalanagara,33871,33871,Maruthi Temple Kamalanagara (Towards Shankarnag Bus Stand),12.99492,77.53549
Maruthinagara,24380,24380,Maruthinagara (Towards Sahakaranagara Police Station),13.05893,77.58111
Maruthinagara Malleshpalya,28872,28872,Maruthinagara Malleshpalya (Towards BEML Gate),12.97332,77.67504
Maruthinagara Malleshpalya,33867,33867,Maruthinagara Malleshpalya (Towards Malleshpalya),12.97337,77.675
Mary Immaculate School,39134,39134,Mary Immaculate School (Towards Chakkalatti),13.12589,77.66795
Mary Immaculate School,39135,39135,Mary Immaculate School (Towards Bagaluru),13.12579,77.66782
Masthenahalli,28882,28882,Masthenahalli (Towards Masthenahalli),12.78735,77.6662
Masthenahalli,33872,33872,Masthenahalli (Towards Hennagara),12.78742,77.66634
Mata Mallasandra,22274,22274,Mata Mallasandra (Towards Chikka Thirupathi),12.94782,77.83361
Mata Mallasandra,22275,22275,Mata Mallasandra (Towards Dunnasandra Cross),12.94778,77.83359
Matadahalli,23342,23342,Matadahalli (Towards R T Nagara),13.01364,77.59362
Matadahalli,23789,23789,Matadahalli (Towards J C Nagara),13.01366,77.59365
Mathikere,22276,22276,Mathikere (Towards Yashwanthapura bus station),13.03467,77.55748
Mathikere,22277,22277,Mathikere (Towards BEL Circle),13.03455,77.55741
Mathikere,28898,28898,Mathikere (Towards Hebbala),13.03466,77.55705
Mathikere,33881,33881,Mathikere (Towards Chowdeshwari Bus Stand (JP Park)),13.03534,77.55758
Mathikere Aralimara,28900,28900,Mathikere Aralimara (Towards Magadi),12.89005,77.17781
Mathikere Aralimara,33882,33882,Mathikere Aralimara (Towards Heligehalli Colony),12.89008,77.17784
Mathikere Magadi,28901,28901,Mathikere Magadi (Towards Magadi),12.88307,77.18241
Mathikere Magadi,33880,33880,Mathikere Magadi (Towards Heligehalli Colony),12.88313,77.18241
Mathikere Post Office,23336,23336,Mathikere Post Office (Towards Mathikere),13.02892,77.55903
Mathikere Post Office,24271,24271,Mathikere Post Office (Towards Yeshwanthapura Bus Stand),13.02893,77.55908
Matta Gate,28886,28886,Matta Gate (Towards Dabbaguli),12.88891,77.29353
Matta Gate,33874,33874,Matta Gate (Towards Matha Village),12.8888,77.29369
Matta Village,28888,28888,Matta Village (Towards Dabbaguli),12.88136,77.29174
Matta Village,33875,33875,Matta Village (Towards Athimagere Cross),12.88111,77.29203
Mattahalli,28892,28892,Mattahalli (Towards Mattahalli Cross),13.10815,77.45714
Mattahalli,33877,33877,Mattahalli (Towards Narasipura),13.10818,77.4571
Mattahalli Cross,28895,28895,Mattahalli Cross (Towards Huskur),13.11037,77.44365
Mattahalli Cross,33879,33879,Mattahalli Cross (Towards Makali),13.11033,77.44373
Mavallipura,28903,28903,Mavallipura (Towards Mylappanahalli),13.12768,77.52896
Mavallipura,33883,33883,Mavallipura (Towards Dodda Byalakere),13.12759,77.52907
Mavinamara Vanakanahalli,39046,39046,Mavinamara Vanakanahalli (Towards Hompalaghatta),12.67374,77.69487
Mavinamara Vanakanahalli,39047,39047,Mavinamara Vanakanahalli (Towards Menasiganahalli),12.67376,77.6949
Mayaganahalli,28905,28905,Mayaganahalli (Towards Bidadi),12.76852,77.3355
Mayaganahalli,33884,33884,Mayaganahalli (Towards Sugganahalli),12.76792,77.33553
Mayasandra,28909,28909,Mayasandra (Towards Kambalipura),12.75043,77.74683
Mayasandra,33885,33885,Mayasandra (Towards Uddandahalli),12.87732,77.37745
Mayasandra,33886,33886,Mayasandra (Towards Dodderi),12.87735,77.37747
Mayasandra,33887,33887,Mayasandra (Towards Mayasandra),12.75048,77.74679
Mayasandra,38724,38724,Mayasandra (Towards Koyira),13.30993,77.65983
Mayasandra,38725,38725,Mayasandra (Towards Karahalli),13.30994,77.65983
Mayasandra Gate,28911,28911,Mayasandra Gate (Towards Harohalli),12.75043,77.74778
Mayasandra Gate,33888,33888,Mayasandra Gate (Towards Tatanahalli),12.75039,77.74776
Mayasandra Kodi,28913,28913,Mayasandra Kodi (Towards Attibele),12.74808,77.74234
Mayasandra Kodi,33889,33889,Mayasandra Kodi (Towards Anekal),12.74805,77.74235
Mayohall,22278,22278,Mayohall (Towards Halasuru),12.97336,77.6099
Mayohall,22279,22279,Mayohall (Towards HAL),12.97349,77.61051
Mayohall,38574,38574,Mayohall (Towards Garudda Mall),12.97266,77.61083
Mayohall G-2,37119,37119,Mayohall G-2 (Towards Hosmat Hospital),12.97389,77.61116
Mazara Hosahalli,28915,28915,Mazara Hosahalli (Towards Factory Circle),13.25441,77.53461
Mazara Hosahalli Cross,28917,28917,Mazara Hosahalli Cross (Towards Jinke Bachahalli),13.24847,77.54813
Meda Maranahalli,28926,28926,Meda Maranahalli (Towards Kanchugaranahalli),12.70143,77.45173
Meda Maranahalli,33895,33895,Meda Maranahalli (Towards Meda Maranahalli Cross),12.70146,77.45186
Medahalli,28932,28932,Medahalli (Towards Kempegowda Bus Station),13.02597,77.72036
Medahalli,33898,33898,Medahalli (Towards D Hosahalli),12.96824,77.84543
Medahalli,33899,33899,Medahalli (Towards Hosakote),13.02647,77.72054
Medahalli,38017,38017,Medahalli (Towards Kadugodi),13.02616,77.72082
Medahalli,38637,38637,Medahalli (Towards Kittaganuru),13.02646,77.72036
Medahalli Colony,28936,28936,Medahalli Colony (Towards D Hosahalli),12.96719,77.85235
Medahalli Colony,33901,33901,Medahalli Colony (Towards Domlur),12.96723,77.85228
Medahalli Cross,28938,28938,Medahalli Cross (Towards Dunnasandra),12.96541,77.84352
Medahalli Cross,33902,33902,Medahalli Cross (Towards Somalapura),12.96545,77.84349
Medanahalli,28940,28940,Medanahalli (Towards Bidadi),12.78912,77.39841
Medanahalli,33903,33903,Medanahalli (Towards Abbanakuppe),12.78919,77.39851
Medarahalli Railway Gate,28944,28944,Medarahalli Railway Gate (Towards Shettyhalli),13.06735,77.51589
Medarahalli Railway Gate,33905,33905,Medarahalli Railway Gate (Towards Chikkabanavara),13.06727,77.51585
Medi Agrahara,28946,28946,Medi Agrahara (Towards Medi Agrahara),13.0984,77.52523
Medi Agrahara Cross,28948,28948,Medi Agrahara Cross (Towards Shivakote),13.1013,77.53061
Medi Agrahara Cross,33894,33894,Medi Agrahara Cross (Towards Siluvepura),13.10144,77.53042
Medi Agrahara Cross,33907,33907,Medi Agrahara Cross (Towards MS Palya),13.10134,77.53063
Medi Mallasandra,22282,22282,Medi Mallasandra (Towards Chikka Thirupathi),12.95289,77.83026
Medi Mallasandra,22283,22283,Medi Mallasandra (Towards Dunnasandra Cross),12.95285,77.83026
Medur Gate,28952,28952,Medur Gate (Towards Nandagudi),13.19365,77.92302
Medur Gate,33909,33909,Medur Gate (Towards N Hosahalli),13.19371,77.92299
Meenakshi Layout,21014,21014,Meenakshi Layout (Towards Thotada Guddadahalli),13.06552,77.49275
Meenakshi Layout,21015,21015,Meenakshi Layout (Towards Bagalagunte),13.06555,77.49276
Meenakshi Temple,23584,23584,Meenakshi Temple (Towards Loyola School),12.87467,77.5949
Meenakshi Temple,23867,23867,Meenakshi Temple (Towards Hulimavu),12.87463,77.59469
Meenakunte,28954,28954,Meenakunte (Towards Meenakunte),13.18059,77.64208
Meenakunte,33910,33910,Meenakunte (Towards Doddajala),13.18063,77.6421
Meenakunte Hosuru,28956,28956,Meenakunte Hosuru (Towards Airport Trumpet),13.18452,77.64142
Meenakunte Hosuru,33911,33911,Meenakunte Hosuru (Towards Bettahalasuru Cross),13.1844,77.64161
Meesagaanahalli,33912,33912,Meesagaanahalli (Towards Meesaganahalli),13.1662,77.66889
Meesaganahalli,28958,28958,Meesaganahalli (Towards Huttanahalli),13.16614,77.66896
Mekhri Circle,21018,21018,Mekhri Circle (Towards Palace Guttahalli),13.01759,77.58401
Mekhri Circle,21019,21019,Mekhri Circle (Towards Hebbala),13.0175,77.58385
Mekhri Circle,28975,28975,Mekhri Circle (Towards RM Guttahalli),13.0135,77.58411
Mekhri Circle,33919,33919,Mekhri Circle (Towards Yashwanthapura bus station),13.01451,77.58263
Mekhri Circle,33920,33920,Mekhri Circle (Towards Shivaji Nagara),13.01458,77.58502
Mellahalli,28976,28976,Mellahalli (Towards Mellahalli),12.81822,77.27789
Menashiganahalli,38438,38438,Menashiganahalli (Towards Last Stop),12.66408,77.70187
Mestripalya,28980,28980,Mestripalya (Towards Nagavara),13.06056,77.6195
Mestripalya,28981,28981,Mestripalya (Towards Rachenahalli),13.06146,77.62043
Mestripalya,33925,33925,Mestripalya (Towards Srirampura),13.06055,77.61948
Metipalya,28983,28983,Metipalya (Towards Sondekoppa),12.99349,77.40231
Metipalya,33926,33926,Metipalya (Towards Tavarakere),12.99359,77.40232
Metro,22284,22284,Metro (Towards Konanakunte Cross),12.89336,77.56772
Metro,22285,22285,Metro (Towards Banashankari bus station),12.89312,77.56718
Metro Tech Apartment,38816,38816,Metro Tech Apartment (Towards Last Stop),12.87211,77.52716
Metrocorp Nirvana Layout,28985,28985,Metrocorp Nirvana Layout (Towards Sadahalli),13.21356,77.63474
Metrocorp Nirvana Layout,33927,33927,Metrocorp Nirvana Layout (Towards Hegganahalli),13.21352,77.63473
Mid City,28992,28992,Mid City (Towards Mylappanahalli),13.14525,77.54391
Mid City,33930,33930,Mid City (Towards Mylappanahalli Cross),13.14528,77.54388
Military Accounts Office,22287,22287,Military Accounts Office (Towards HAL),12.96694,77.62089
Military Accounts Office,22288,22288,Military Accounts Office (Towards Kempegowda Bus Station),12.96691,77.62117
Military Accounts Office,22755,22755,Military Accounts Office (Towards Trinity Circle),12.96707,77.6203
Military Bridge,22289,22289,Military Bridge (Towards Koramangala Water Tank),12.94599,77.64015
Military Bridge,22290,22290,Military Bridge (Towards Domlur Bridge),12.9459,77.63992
Military Dairy Farm (Esteem Mall),28995,28995,Military Dairy Farm (Esteem Mall) (Towards Hebbala),13.04974,77.59303
Military Dairy Farm (Esteem Mall),33931,33931,Military Dairy Farm (Esteem Mall) (Towards Yalahanka),13.04974,77.59271
Military Dairy Farm (Esteem Mall),33932,33932,Military Dairy Farm (Esteem Mall) (Towards Kuvempu Road),13.04943,77.59324
Military Dairy Farm (Esteem Mall),36657,36657,Military Dairy Farm (Esteem Mall) (Towards Hebbala Bridge),13.04931,77.59324
Military Dairy Farm FLY (Esteem Mall),39268,39268,Military Dairy Farm FLY (Esteem Mall) (Towards RM Guttahalli),13.04983,77.59288
Milk Booth,39106,39106,Milk Booth (Towards Ganakal),12.90291,77.5108
Milk Booth,39107,39107,Milk Booth (Towards Shrinivasapura Cross),12.90268,77.5107
Milk Booth JP Nagara,35202,35202,Milk Booth JP Nagara (Towards JP Nagara Water Tank),12.91002,77.59514
Milk Colony,28998,28998,Milk Colony (Towards ‌Subramanyanagara Cross),13.00914,77.55971
Milk Colony,31395,31395,Milk Colony (Towards Yashwanthapura bus station),13.00906,77.55967
Milk Dairy Hegganahalli,21023,21023,Milk Dairy Hegganahalli (Towards Sunkadakatte),13.00742,77.50557
Milk Dairy Hegganahalli,21024,21024,Milk Dairy Hegganahalli (Towards Peenya 2nd Stage),13.0074,77.50543
Millers Road,37175,37175,Millers Road (Towards Mekhri Circle),12.99538,77.60218
Millers Road,37177,37177,Millers Road (Towards Coles Road),12.99545,77.60216
Minaznagara,29005,29005,Minaznagara (Towards Kadirenahalli Cross),12.91219,77.56181
Minaznagara,33936,33936,Minaznagara (Towards Minaznagara),12.91216,77.56183
Minerva Circle,22291,22291,Minerva Circle (Towards Town Hall),12.95387,77.57992
Minerva Mill,21025,21025,Minerva Mill (Towards Magadi Road 1st Cross Road),12.9795,77.56445
Minerva Mill,21026,21026,Minerva Mill (Towards Kempegowda Bus Station),12.97945,77.56435
Minnapura,29012,29012,Minnapura (Towards T Begur),13.16787,77.33232
Minnapura,33939,33939,Minnapura (Towards Thyamagondlu),13.16786,77.33225
Miranda School,38392,38392,Miranda School (Towards Start Point),12.96826,77.65147
Mittaganahalli,29018,29018,Mittaganahalli (Towards Mittaganahalli Cross),13.10953,77.6436
Mittaganahalli 1,34826,34826,Mittaganahalli 1 (Towards Mittaganahalli),13.10951,77.64363
Mittaganahalli Cross,29020,29020,Mittaganahalli Cross (Towards Mittaganahalli),13.11173,77.64381
Mittaganahalli Cross,33943,33943,Mittaganahalli Cross (Towards Ittige Factory),13.11168,77.6438
Modalakote,33721,33721,Modalakote (Towards Thorekempahalli),13.11595,77.31061
Modern Food Goraguntepalya,24003,24003,Modern Food Goraguntepalya (Towards Summanahalli),13.02483,77.53414
Modern Food Goraguntepalya,24014,24014,Modern Food Goraguntepalya (Towards Goraguntepalya),13.02482,77.53395
Modi Garden,38913,38913,Modi Garden (Towards Kaval Byrasandra),13.01588,77.60278
Modi Hospital,21027,21027,Modi Hospital (Towards Shankar Mutt),12.9974,77.54573
Modi Hospital,21028,21028,Modi Hospital (Towards Navarang),12.99749,77.54586
Mohankumar Nagara,29029,29029,Mohankumar Nagara (Towards Mohankumar Nagara),13.0307,77.54939
Mohankumar Nagara,33946,33946,Mohankumar Nagara (Towards Mathikere),13.03065,77.54934
Monotype Corporation,22295,22295,Monotype Corporation (Towards Yarab Nagara),12.92154,77.57104
Monotype Corporation,23644,23644,Monotype Corporation (Towards Banashankari bus station),12.92176,77.57062
Moodalapalya,21573,21573,Moodalapalya (Towards Vijayanagara),12.97054,77.5249
Moodalapalya,22296,22296,Moodalapalya (Towards Nagarabhavi Circle),12.97071,77.52499
Mosque Road,21854,21854,Mosque Road (Towards Masque Road),13.00067,77.61578
Mosque Road,22297,22297,Mosque Road (Towards Clarence School),13.00037,77.61598
Mosque Road,22298,22298,Mosque Road (Towards Coles Road),13.00032,77.61609
Motaganahalli,29035,29035,Motaganahalli (Towards Nelamangala),13.00497,77.31183
Motaganahalli,33949,33949,Motaganahalli (Towards Magadi),13.00488,77.31189
Motaganahalli Bishop Cotton School,29037,29037,Motaganahalli Bishop Cotton School (Towards Yantaganahalli),13.01761,77.31175
Motaganahalli Bishop Cotton School,33950,33950,Motaganahalli Bishop Cotton School (Towards Motaganahalli),13.01762,77.31181
Motaganahalli High School,29039,29039,Motaganahalli High School (Towards Yantaganahalli),13.00807,77.31174
Motaganahalli High School,33951,33951,Motaganahalli High School (Towards Motaganahalli),13.00809,77.31179
Mother Dairy Cross Yelahanka,22299,22299,Mother Dairy Cross Yelahanka (Towards Attur Layout),13.09934,77.57717
Mother Dairy Cross Yelahanka,22301,22301,Mother Dairy Cross Yelahanka (Towards Puttenahalli),13.09954,77.57707
